"URL de départ";"Fréquence";"Profondeur";"Typologie";"Type d'élections";"Niveau géographique";"Parti";"Candidat";"Autres mots clés";"Historique des URL"
"http://www.partiblanc.fr";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";;;;
"http://www.partibreton.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Bretagne";"Parti régionaux";;;
"http://www.partibreton.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Bretagne";"Parti régionaux";;;
"http://www.particonstitutionnel.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"Autre";;;
"http://www.parti-federaliste.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"Autre";;;
"http://www.parti-federaliste.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"Autre";;;
"http://www.parti-gea.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Basse-Normandie";"Autre";"Folly Jérémy";;
"http://www.parti-humaniste-france.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"Autre";;;
"http://www.parti-piednoir.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Sud-Est (Corse, Provence-Alpes-Côte-d'Azur, Rhône-Alpes)";"Autre";"Courbis Pierre";;
"http://www.partiradical.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"Autre";;;
"http://www.partiradical.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"Autre";;;
"http://www.parti-socialiste.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"PS";;;
"http://www.parti-socialiste.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"PS";;;
"http://www.parti-socialiste.fr/regionales2004";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"national";"PS";;;
"http://www.parti-socialiste-13.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"PS";;;
"http://www.parti-socialiste-13.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"PS";;;
"http://www.parti-socialiste27.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Haute-Normandie";"PS";;;
"http://www.parti-socialiste27.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Haute-Normandie";"PS";;;
"http://www.partisocialiste38.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"PS";;;
"http://www.partisocialiste38.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Rhône-Alpes";"PS";;;
"http://www.parti-socialiste-grasse.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"PS";;;
"http://www.parti-socialiste-grasse.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"PS";;;
"http://www.pasqualepaoli.com";"Une seule fois";"non disponible";;"régionales";"Corse";;;;
"http://www.paul-giacobbi.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Corse";"PRG";"Giacobbi Paul";;
"http://www.paysbasque.com/asso-dpb";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Sud-Ouest (Aquitaine, Languedoc-Roussillon, Midi-Pyrénées)";;;;
"http://www.pcf.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"PCF";;;
"http://www.pcf.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"PCF";;;
"http://www.pcf.fr/cridf";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Île-de-France";"PCF";"Buffet Marie-George";;
"http://www.pcf-amiens.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Picardie";"PCF";;;
"http://www.pcf-amiens.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Picardie";"PCF";;;
"http://www.pcf-bourges.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Centre";"PCF";;;
"http://www.pcf-bourges.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Centre";"PCF";;;
"http://www.pcf-issy.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PCF";;;
"http://www.pcf-issy.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PCF";;;
"http://www.pcforleans.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Centre";;;;
"http://www.pcforleans.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Centre";;;;
"http://www.pcfrhone.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"PCF";;;
"http://www.pcfrhone.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Rhône-Alpes";"PCF";;;
"http://www.pcfvsa.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"PCF";;;
"http://www.pcfvsa.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"PCF";;;
"http://www.pejfrance.org";"Avant scrutin et après scrutin";"non disponible";"Sites officiels et institutionnels";"européennes";"national";;;;
"http://www.perspectives-cb.org";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"Bourgogne";"Union Gauche";;;
"http://www.philippeaugier.net";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Basse-Normandie";"UDF";"Augier Philippe";;
"http://www.picardie2004.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Picardie";"FN";;;
"http://www.picardieagauche.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Picardie";"Union Gauche";"Gewerk Claude";;
"http://www.place-publique.fr";"Une seule fois";"non disponible";;"régionales";"national";;;;
"http://www.place-publique.fr";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.planeteradicale.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"PRG";;;
"http://www.planeteradicale.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"PRG";;;
"http://www.pointblog.com/past/cat_politique.htm";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Associations, syndicats et autres organisations";"régionales";"national";;;;
"http://www.pointblog.com/past/cat_politique.htm";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";;;;
"http://www.poitoucharentes2004.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Poitou Charentes";"FN";"Charbonneau Jean-Romée";;
"http://www.poledeslibertes.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"Parti régionaux";;;
"http://www.poledeslibertes.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"Parti régionaux";"Mure-Ravaud Jean-Marie";;
"http://www.polemia.com";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.politicorama.com";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.politicorama.com";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.politique-digitale.fr";"Hebdomadaire";"non disponible";"Annuaires, observatoires et analyses";"régionales";"national";;;;
"http://www.politique-digitale.fr";"Hebdomadaire";"non disponible";"Annuaires, observatoires et analyses";"européennes";"national";;;;
"http://www.polytic.net";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Associations, syndicats et autres organisations";"régionales";"national";;;;
"http://www.polytic.net";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";;;;
"http://www.pourunevraiegauche.ouvaton.org";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.premierquibouge.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.premierquibouge.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.pressefr.net/index.php?idarticle=223";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"PACA";"FN";;;
"http://www.prg17.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Ouest (Bretagne, Pays-de-la-Loire, Poitou-Charentes)";"PRG";;;
"http://www.prg76.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Haute-Normandie";"PRG";;;
"http://www.prg76.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Haute-Normandie";"PRG";;;
"http://www.prg78.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PRG";;;
"http://www.prg78.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PRG";;;
"http://www.primo-europe.org";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";;;;
"http://www.professionpolitique.com";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.professionpolitique.com";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.ps16.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Poitou Charentes";"PS";;;
"http://www.ps16.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Poitou Charentes";"PS";;;
"http://www.ps29.org/pages/fede.html";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Bretagne";"PS";;;
"http://www.ps29.org/pages/fede.html";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Bretagne";"PS";;;
"http://www.ps31.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Midi-Pyrénées";"PS";;;
"http://www.ps31.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Midi-Pyrénées";"PS";;;
"http://www.ps31.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Sud-Ouest (Aquitaine, Languedoc-Roussillon, Midi-Pyrénées)";"PS";;;
"http://www.ps-37.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Centre";"PS";;;
"http://www.ps-37.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Centre";"PS";;;
"http://www.ps44.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Pays de la Loire";"PS";;;
"http://www.ps44.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Pays de la Loire";"PS";;;
"http://www.ps45.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Centre";"PS";;;
"http://www.ps45.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Centre";"PS";;;
"http://www.ps54.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Lorraine";"PS";;;
"http://www.ps54.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Lorraine";"PS";;;
"http://www.ps55.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Lorraine";"PS";;;
"http://www.ps55.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Lorraine";"PS";;;
"http://www.ps60.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Picardie";"PS";;;
"http://www.ps60.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Picardie";"PS";;;
"http://www.ps65.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Midi-Pyrénées";"PS";;;
"http://www.ps65.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Midi-Pyrénées";"PS";;;
"http://www.ps68.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Alsace";"PS";;;
"http://www.ps68.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Alsace";"PS";;;
"http://www.ps70.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Franche-Comté";"PS";;;
"http://www.ps70.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Franche-Comté";"PS";;;
"http://www.ps72.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Pays de la Loire";"PS";;;
"http://www.ps72.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Pays de la Loire";"PS";;;
"http://www.ps87.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Limousin";"PS";;;
"http://www.ps87.com/index.htm";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Limousin";"PS";;;
"http://www.ps87.com/index.htm";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Limousin";"PS";;;
"http://www.ps88.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Lorraine";"PS";;;
"http://www.ps88.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Lorraine";"PS";;;
"http://www.ps92.asso.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps92.asso.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-aix.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"PS";;;
"http://www.ps-aix.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"PS";;;
"http://www.ps-auber.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-auber.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-bocage-sabolien.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Pays de la Loire";"PS";;;
"http://www.ps-bocage-sabolien.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Pays de la Loire";"PS";;;
"http://www.pscreil.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Picardie";"PS";;;
"http://www.pscreil.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Picardie";"PS";;;
"http://www.ps-gironde.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Aquitaine";"PS";;;
"http://www.ps-gironde.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Aquitaine";"PS";;;
"http://www.ps-gradignan.org/psgradignan";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Aquitaine";"PS";;;
"http://www.ps-gradignan.org/psgradignan";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Aquitaine";"PS";;;
"http://www.ps-haguenau.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Est (Alsace, Bourgogne, Champagne-Ardenne, Franche-Comté, Lorraine)";"PS";;;
"http://www.psinfo.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"PS";;;
"http://www.psinfo.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"PS";;;
"http://www.ps-labastide-st-pierre.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Midi-Pyrénées";"PS";;;
"http://www.ps-labastide-st-pierre.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Midi-Pyrénées";"PS";;;
"http://www.ps-nord.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Nord Pas de Calais";"PS";;;
"http://www.ps-nord.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Nord Pas de Calais";"PS";;;
"http://www.ps-paris.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris10.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris10.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris13e.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris13e.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris14pb.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris14pb.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris14petit-montrouge.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris14petit-montrouge.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris15mitterrand.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris15mitterrand.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris16.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris16.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris17.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris17.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris18cgo.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris18cgo.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris18gc.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris18jbc.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris18jbc.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris19.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris19.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris2.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris2.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris3.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris3.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris5.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris5.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris6.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris6.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris8.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris8.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-paris9.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-paris9.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.ps-savoie.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"PS";;;
"http://www.ps-savoie.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Rhône-Alpes";"PS";;;
"http://www.ps-stomer.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Nord Pas de Calais";"PS";;;
"http://www.ps-stomer.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Nord Pas de Calais";"PS";;;
"http://www.ps-versailles.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.ps-versailles.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.radical-finistere.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Ouest (Bretagne, Pays-de-la-Loire, Poitou-Charentes)";"PRG";;;
"http://www.raslfront.org";"Une seule fois";"non disponible";;"régionales";"national";;;;
"http://www.raslfront.org";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.rcae-mag.com";"Une seule fois";"non disponible";"Sites officiels et institutionnels";"régionales";"Champagne-Ardenne";;;;
"http://www.rdonnedieudevabres.com";"Avant scrutin et après scrutin";"non disponible";"Sites des candidats en campagne";"européennes";"national";;;;
"http://www.regionales2004.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"FN";;;
"http://www.regionales-bourgogne.net";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Bourgogne";"UDF";;;
"http://www.regionalescentre.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Centre";"UMP";;;
"http://www.regionalescentre.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Centre";"UMP";;;
"http://www.regionales-percheron-roman.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Nord Pas de Calais";"Union Gauche";;;
"http://www.regionalistes.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"Sud-Ouest (Aquitaine, Languedoc-Roussillon, Midi-Pyrénées)";"Parti régionaux";"Lacour Christian";;
"http://www.regionsavoie.com";"Hebdomadaire";"non disponible";;"européennes";"Sud-Est (Corse, Provence-Alpes-Côte-d'Azur, Rhône-Alpes)";;;;
"http://www.reporter-photographe.com/Francoise-Grossetete-Parlement-Europeen.htm";"Avant scrutin et après scrutin";"non disponible";"Sites des candidats en campagne";"européennes";"national";;"Grossetete Françoise";;
"http://www.republicain.net";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.reseauvoltaire.net/article7478.html";"Une seule fois";"non disponible";;"régionales";"Rhône-Alpes";"Autre";;;
"http://www.restauration-nationale.asso.fr";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.restauration-nationale.asso.fr";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.reunion.parti-federaliste.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"DOM-TOM";"Parti régionaux";"Defaud Vincent";;
"http://www.reunion.parti-federaliste.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"DOM-TOM";"Parti régionaux";"Defaud Vincent";;
"http://www.revue-republicaine.net";"Hebdomadaire";"non disponible";;"régionales";"national";;;;
"http://www.revue-republicaine.net";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.revue-republicaine.net";"Avant scrutin et après scrutin";"non disponible";"Annuaires, observatoires et analyses";"européennes";"national";;;;
"http://www.rhone-alpes.cci.fr";"Une seule fois";"non disponible";"Sites officiels et institutionnels";"régionales";"Rhône-Alpes";;;;
"http://www.rhone-alpes.pref.gouv.fr/dag/elections/index.html";"Une seule fois";"non disponible";"Sites officiels et institutionnels";"régionales";"Rhône-Alpes";;;;
"http://www.rhone-alpes2004.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Rhône-Alpes";"FN";;;
"http://www.richard-ferrand.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Bretagne";"PS";"Ferrand Richard";;
"http://www.roblin2004.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Bretagne";"Parti régionaux";;;
"http://www.rohan-bretagne2004.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Bretagne";"UMP";"Rohan Josselin de";;
"http://www.royaliste.org";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";"Autre";;;
"http://www.rpf-ie.org/page0.html";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"Autre";;;
"http://www.rudy-salles.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"PACA";"UDF";;;
"http://www.ruralinfos.org/xthemes.php3?id_article=1022";"Une seule fois";"non disponible";;"régionales";"national";;;;
"http://www.rwf.be";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Est (Alsace, Bourgogne, Champagne-Ardenne, Franche-Comté, Lorraine)";"Parti régionaux";;;
"http://www.samuelmarechal.com/intro.html";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Pays de la Loire";"FN";;;
"http://www.sanmarco.com.fr";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Sites des candidats en campagne";"régionales";"PACA";"Autre";;;
"http://www.santini2004.net";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Île-de-France";"UDF";;;
"http://www.sauvadet-bourgogne.net";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Bourgogne";"UDF";;;
"http://www.sdj69.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"PS";;;
"http://www.sdj69.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Rhône-Alpes";"PS";;;
"http://www.segolene-poitoucharentes.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Poitou Charentes";"PS";;;
"http://www.skaer.com/askaerbiensur";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Bretagne";"PS";;;
"http://www.skaer.com/askaerbiensur";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Bretagne";"PS";;;
"http://www.snapeoncfs.org";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"Nord Pas de Calais";;;;
"http://www.snapeoncfs.org";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"Nord Pas de Calais";;;;
"http://www.sncl.org";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"national";;;;
"http://www.socialisme-et-democratie.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"PS";;;
"http://www.socialisme-et-democratie.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"PS";;;
"http://www.socialiste-martinique.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"DOM-TOM";"PS";;;
"http://www.socialiste-martinique.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"DOM-TOM";"PS";;;
"http://www.socialistgroup.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"Parti Européen";;;
"http://www.socialistinternational.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"PS";;;
"http://www.socialocommunisme-verite.org";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.socialocommunisme-verite.org";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
