"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","START PAGES","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","OUTDEGREE","NEIGHBOORS COUNT","TOTAL KNOWN PAGES","CRAWLED PAGES","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","Crawl Source (TAGS)","forme éditoriale (TAGS)","acteur (TAGS)","mergedWebEntities (TECHNICAL INFO)","recrawlNeeded (TECHNICAL INFO)"
"5898","Twitter.com /AmraniRabate17","IN","http://twitter.com/AmraniRabate17 http://www.twitter.com/AmraniRabate17 https://twitter.com/AmraniRabate17 https://www.twitter.com/AmraniRabate17","s:https|h:com|h:twitter|h:www|p:AmraniRabate17| s:https|h:com|h:twitter|p:AmraniRabate17| s:http|h:com|h:twitter|h:www|p:AmraniRabate17| s:http|h:com|h:twitter|p:AmraniRabate17|","http://twitter.com/AmraniRabate17","http://twitter.com/AmraniRabate17 http://twitter.com/AmraniRabate17/status/878347065520136192 http://twitter.com/AmraniRabate17/status/879643581430067200 http://www.twitter.com/AmraniRabate17 http://www.twitter.com/AmraniRabate17/status/879643581430067200 https://twitter.com/AmraniRabate17 https://www.twitter.com/AmraniRabate17","true","FINISHED","FINISHED","3","23","26","138","131","1649323792675","2022-04-07T09:29:52.675Z","1649341382063","2022-04-07T14:23:02.063Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5907","Twitter.com /Clem_Autain","IN","http://twitter.com/Clem_Autain http://www.twitter.com/Clem_Autain https://twitter.com/Clem_Autain https://www.twitter.com/Clem_Autain","s:https|h:com|h:twitter|h:www|p:Clem_Autain| s:https|h:com|h:twitter|p:Clem_Autain| s:http|h:com|h:twitter|h:www|p:Clem_Autain| s:http|h:com|h:twitter|p:Clem_Autain|","http://twitter.com/Clem_Autain","http://twitter.com/Clem_Autain http://www.twitter.com/Clem_Autain https://twitter.com/Clem_Autain https://www.twitter.com/Clem_Autain","true","FINISHED","FINISHED","12","36","46","243","108","1649324067813","2022-04-07T09:34:27.813Z","1649325461517","2022-04-07T09:57:41.517Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5909","Twitter.com /Deputee_Obono","IN","http://twitter.com/Deputee_Obono http://www.twitter.com/Deputee_Obono https://twitter.com/Deputee_Obono https://www.twitter.com/Deputee_Obono","s:https|h:com|h:twitter|h:www|p:Deputee_Obono| s:https|h:com|h:twitter|p:Deputee_Obono| s:http|h:com|h:twitter|h:www|p:Deputee_Obono| s:http|h:com|h:twitter|p:Deputee_Obono|","http://twitter.com/Deputee_Obono","","false","UNCRAWLED","UNINDEXED","4","0","4","2","0","1649324067813","2022-04-07T09:34:27.813Z","1649327097568","2022-04-07T10:24:57.568Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5912","Twitter.com /Ugobernalicis","IN","http://twitter.com/Ugobernalicis http://www.twitter.com/Ugobernalicis https://twitter.com/Ugobernalicis https://www.twitter.com/Ugobernalicis","s:https|h:com|h:twitter|h:www|p:Ugobernalicis| s:https|h:com|h:twitter|p:Ugobernalicis| s:http|h:com|h:twitter|h:www|p:Ugobernalicis| s:http|h:com|h:twitter|p:Ugobernalicis|","http://twitter.com/Ugobernalicis","http://twitter.com/Ugobernalicis http://twitter.com/Ugobernalicis/status/880699721718931457 http://www.twitter.com/Ugobernalicis http://www.twitter.com/Ugobernalicis/status/880699721718931457 https://twitter.com/Ugobernalicis https://www.twitter.com/Ugobernalicis","true","FINISHED","FINISHED","3","39","39","128","114","1649324067813","2022-04-07T09:34:27.813Z","1649326384316","2022-04-07T10:13:04.316Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5923","Twitter.com /HugoTouzet","IN","http://twitter.com/HugoTouzet http://www.twitter.com/HugoTouzet https://twitter.com/HugoTouzet https://www.twitter.com/HugoTouzet","s:https|h:com|h:twitter|h:www|p:HugoTouzet| s:https|h:com|h:twitter|p:HugoTouzet| s:http|h:com|h:twitter|h:www|p:HugoTouzet| s:http|h:com|h:twitter|p:HugoTouzet|","http://twitter.com/HugoTouzet","http://twitter.com/HugoTouzet http://twitter.com/HugoTouzet/status/876762973993390081 http://www.twitter.com/HugoTouzet http://www.twitter.com/HugoTouzet/status/876762973993390081 https://twitter.com/HugoTouzet https://www.twitter.com/HugoTouzet","true","FINISHED","FINISHED","3","50","51","116","110","1649324145942","2022-04-07T09:35:45.942Z","1649327407737","2022-04-07T10:30:07.737Z","archivesinternet.bnf.fr","réseau social","militant","",""
"5924","Twitter.com /FI_Paris18","IN","http://twitter.com/FI_Paris18 http://www.twitter.com/FI_Paris18 https://twitter.com/FI_Paris18 https://www.twitter.com/FI_Paris18","s:https|h:com|h:twitter|h:www|p:FI_Paris18| s:https|h:com|h:twitter|p:FI_Paris18| s:http|h:com|h:twitter|h:www|p:FI_Paris18| s:http|h:com|h:twitter|p:FI_Paris18|","http://twitter.com/FI_Paris18","http://twitter.com/FI_Paris18 http://www.twitter.com/FI_Paris18 https://twitter.com/FI_Paris18 https://www.twitter.com/FI_Paris18","true","FINISHED","FINISHED","3","25","27","106","100","1649324145942","2022-04-07T09:35:45.942Z","1649341388663","2022-04-07T14:23:08.663Z","archivesinternet.bnf.fr","réseau social","formation politique","",""
"5943","Twitter.com /ElsaFaucillon","IN","http://twitter.com/ElsaFaucillon http://www.twitter.com/ElsaFaucillon https://twitter.com/ElsaFaucillon https://www.twitter.com/ElsaFaucillon","s:https|h:com|h:twitter|h:www|p:ElsaFaucillon| s:https|h:com|h:twitter|p:ElsaFaucillon| s:http|h:com|h:twitter|h:www|p:ElsaFaucillon| s:http|h:com|h:twitter|p:ElsaFaucillon|","http://twitter.com/ElsaFaucillon","http://twitter.com/ElsaFaucillon http://twitter.com/ElsaFaucillon/status/881855294552276992 http://www.twitter.com/ElsaFaucillon http://www.twitter.com/ElsaFaucillon/status/881855294552276992 https://twitter.com/ElsaFaucillon https://www.twitter.com/ElsaFaucillon","true","FINISHED","FINISHED","7","37","42","238","100","1649324151804","2022-04-07T09:35:51.804Z","1649341382066","2022-04-07T14:23:02.066Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"5970","Twitter.com /pdharreville","IN","http://twitter.com/pdharreville http://www.twitter.com/pdharreville https://twitter.com/pdharreville https://www.twitter.com/pdharreville","s:https|h:com|h:twitter|h:www|p:pdharreville| s:https|h:com|h:twitter|p:pdharreville| s:http|h:com|h:twitter|h:www|p:pdharreville| s:http|h:com|h:twitter|p:pdharreville|","http://www.twitter.com/pdharreville","http://twitter.com/pdharreville http://www.twitter.com/pdharreville https://twitter.com/pdharreville https://www.twitter.com/pdharreville","true","FINISHED","FINISHED","4","33","35","108","102","1649324340966","2022-04-07T09:39:00.966Z","1649341382068","2022-04-07T14:23:02.068Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"6036","Twitter.com /RaquelGarridoFI","IN","http://twitter.com/RaquelGarridoFI http://www.twitter.com/RaquelGarridoFI https://twitter.com/RaquelGarridoFI https://www.twitter.com/RaquelGarridoFI","s:https|h:com|h:twitter|h:www|p:RaquelGarridoFI| s:https|h:com|h:twitter|p:RaquelGarridoFI| s:http|h:com|h:twitter|h:www|p:RaquelGarridoFI| s:http|h:com|h:twitter|p:RaquelGarridoFI|","http://www.twitter.com/RaquelGarridoFI","http://twitter.com/RaquelGarridoFI http://www.twitter.com/RaquelGarridoFI http://www.twitter.com/RaquelGarridoFI/status/870967630395559936 http://www.twitter.com/RaquelGarridoFI/status/872336040245288961 http://www.twitter.com/RaquelGarridoFI/status/880700062610989056 https://twitter.com/RaquelGarridoFI https://www.twitter.com/RaquelGarridoFI","true","FINISHED","FINISHED","7","50","55","268","118","1649325465488","2022-04-07T09:57:45.488Z","1649326401297","2022-04-07T10:13:21.297Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"6058","Twitter.com /MathildePanot","IN","http://twitter.com/MathildePanot http://www.twitter.com/MathildePanot https://twitter.com/MathildePanot https://www.twitter.com/MathildePanot","s:https|h:com|h:twitter|h:www|p:MathildePanot| s:https|h:com|h:twitter|p:MathildePanot| s:http|h:com|h:twitter|h:www|p:MathildePanot| s:http|h:com|h:twitter|p:MathildePanot|","http://www.twitter.com/MathildePanot","http://twitter.com/MathildePanot http://twitter.com/MathildePanot/status/865221474151432192 http://www.twitter.com/MathildePanot http://www.twitter.com/MathildePanot/status/865221474151432192 https://twitter.com/MathildePanot https://www.twitter.com/MathildePanot","true","FINISHED","FINISHED","7","23","29","116","100","1649326019568","2022-04-07T10:06:59.568Z","1649327084997","2022-04-07T10:24:44.997Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"6138","Twitter.com /GillesWobedo","IN","http://twitter.com/GillesWobedo http://www.twitter.com/GillesWobedo https://twitter.com/GillesWobedo https://www.twitter.com/GillesWobedo","s:https|h:com|h:twitter|h:www|p:GillesWobedo| s:https|h:com|h:twitter|p:GillesWobedo| s:http|h:com|h:twitter|h:www|p:GillesWobedo| s:http|h:com|h:twitter|p:GillesWobedo|","http://twitter.com/GillesWobedo","http://twitter.com/GillesWobedo http://www.twitter.com/GillesWobedo https://twitter.com/GillesWobedo https://www.twitter.com/GillesWobedo","true","FINISHED","FINISHED","3","36","37","110","104","1649326431428","2022-04-07T10:13:51.428Z","1649327407121","2022-04-07T10:30:07.121Z","archivesinternet.bnf.fr","réseau social","militant","",""
"6204","Twitter.com /ALeaument","IN","http://twitter.com/ALeaument http://www.twitter.com/ALeaument https://twitter.com/ALeaument https://www.twitter.com/ALeaument","s:https|h:com|h:twitter|h:www|p:ALeaument| s:https|h:com|h:twitter|p:ALeaument| s:http|h:com|h:twitter|h:www|p:ALeaument| s:http|h:com|h:twitter|p:ALeaument|","http://twitter.com/ALeaument","http://twitter.com/ALeaument http://twitter.com/ALeaument/status/878542287252467713 http://www.twitter.com/ALeaument http://www.twitter.com/ALeaument/status/878542287252467713 https://twitter.com/ALeaument https://www.twitter.com/ALeaument","true","FINISHED","FINISHED","4","24","27","134","118","1649326667553","2022-04-07T10:17:47.553Z","1649327459318","2022-04-07T10:30:59.318Z","archivesinternet.bnf.fr","réseau social","professionnel de la politique","",""
"199","Gabrielperi.fr","UNDECIDED","http://gabrielperi.fr http://www.gabrielperi.fr https://gabrielperi.fr https://www.gabrielperi.fr","s:https|h:fr|h:gabrielperi| s:https|h:fr|h:gabrielperi|h:www| s:http|h:fr|h:gabrielperi| s:http|h:fr|h:gabrielperi|h:www|","http://www.gabrielperi.fr","","false","UNCRAWLED","UNINDEXED","3","0","3","2","0","1649164965511","2022-04-05T13:22:45.511Z","1649338314257","2022-04-07T13:31:54.257Z","","site","autre","",""
"328","Facebook.com /events","UNDECIDED","http://facebook.com/events http://www.facebook.com/events https://facebook.com/events https://www.facebook.com/events","s:https|h:com|h:facebook|h:www|p:events| s:https|h:com|h:facebook|p:events| s:http|h:com|h:facebook|h:www|p:events| s:http|h:com|h:facebook|p:events|","http://www.facebook.com/events/1233027596736903","","false","UNCRAWLED","UNINDEXED","15","0","15","57","0","1649165066388","2022-04-05T13:24:26.388Z","1649337651728","2022-04-07T13:20:51.728Z","","réseau social","autre","",""
"367","Bruno-Leprince.fr","UNDECIDED","http://bruno-leprince.fr http://www.bruno-leprince.fr https://bruno-leprince.fr https://www.bruno-leprince.fr","s:https|h:fr|h:bruno-leprince| s:https|h:fr|h:bruno-leprince|h:www| s:http|h:fr|h:bruno-leprince| s:http|h:fr|h:bruno-leprince|h:www|","http://www.bruno-leprince.fr/167.html","","false","UNCRAWLED","UNINDEXED","3","0","3","9","0","1649165074369","2022-04-05T13:24:34.369Z","1649338506746","2022-04-07T13:35:06.746Z","","site","autre","",""
"481","Nationbuilder.com","UNDECIDED","http://nationbuilder.com http://www.nationbuilder.com https://nationbuilder.com https://www.nationbuilder.com","s:https|h:com|h:nationbuilder| s:https|h:com|h:nationbuilder|h:www| s:http|h:com|h:nationbuilder| s:http|h:com|h:nationbuilder|h:www|","http://nationbuilder.com","","false","UNCRAWLED","UNINDEXED","3","6","8","25","2","1649165122953","2022-04-05T13:25:22.953Z","1649337603713","2022-04-07T13:20:03.713Z","","site","campagne","",""
"531","Jean-Jaures.org","UNDECIDED","http://jean-jaures.org http://www.jean-jaures.org https://jean-jaures.org https://www.jean-jaures.org","s:https|h:org|h:jean-jaures| s:https|h:org|h:jean-jaures|h:www| s:http|h:org|h:jean-jaures| s:http|h:org|h:jean-jaures|h:www|","http://www.jean-jaures.org","","false","UNCRAWLED","UNINDEXED","4","0","4","10","0","1649165211046","2022-04-05T13:26:51.046Z","1649338352672","2022-04-07T13:32:32.672Z","","site","autre","",""
